date,location_slug,rain_mm
2004-10-24,gpm2,0.0
2004-10-24,gpm3,0.0
2004-10-24,gpm4,0.275
2004-10-24,gpm5,0.18
2004-10-24,gpm6,1.35
2004-10-25,gpm1,1.54
2004-10-25,gpm2,2.055
2004-10-25,gpm3,1.47
2004-10-25,gpm4,2.895
2004-10-25,gpm5,2.77
2004-10-25,gpm6,3.04
2004-10-26,gpm1,9.905
2004-10-26,gpm2,16.405
2004-10-26,gpm3,25.305
2004-10-26,gpm4,7.76
2004-10-26,gpm5,7.945
2004-10-26,gpm6,15.515
2004-10-27,gpm1,3.63
2004-10-27,gpm2,4.455
2004-10-27,gpm3,4.295
2004-10-27,gpm4,7.21
2004-10-27,gpm5,8.36
2004-10-27,gpm6,9.71
2004-10-28,gpm1,0.675
2004-10-28,gpm2,1.63
2004-10-28,gpm3,4.765
2004-10-28,gpm4,6.08
2004-10-28,gpm5,7.695
2004-10-28,gpm6,5.735
2004-10-29,gpm1,1.83
2004-10-29,gpm2,2.22
2004-10-29,gpm3,4.445
2004-10-29,gpm4,7.15
2004-10-29,gpm5,7.23
2004-10-29,gpm6,6.49
2004-10-30,gpm1,2.405
2004-10-30,gpm2,3.745
2004-10-30,gpm3,5.915
2004-10-30,gpm4,7.56
2004-10-30,gpm5,5.56
2004-10-30,gpm6,6.43
2004-10-31,gpm1,4.4
2004-10-31,gpm2,1.755
2004-10-31,gpm3,1.685
2004-10-31,gpm4,8.07
2004-10-31,gpm5,2.03
2004-10-31,gpm6,3.435
2004-11-01,gpm1,3.375
2004-11-01,gpm2,3.88
2004-11-01,gpm3,4.87
2004-11-01,gpm4,2.94
2004-11-01,gpm5,3.01
2004-11-01,gpm6,5.265
2004-11-02,gpm1,9.695
2004-11-02,gpm2,7.88
2004-11-02,gpm3,10.785
2004-11-02,gpm4,10.695
2004-11-02,gpm5,7.05
2004-11-02,gpm6,5.69
2004-11-03,gpm1,10.81
2004-11-03,gpm2,11.885
2004-11-03,gpm3,12.495
2004-11-03,gpm4,17.405
2004-11-03,gpm5,11.35
2004-11-03,gpm6,13.075
2004-11-04,gpm1,13.48
2004-11-04,gpm2,13.025
2004-11-04,gpm3,19.235
2004-11-04,gpm4,7.78
2004-11-04,gpm5,9.71
2004-11-04,gpm6,19.71
2004-11-05,gpm1,20.48
2004-11-05,gpm2,19.685
2004-11-05,gpm3,22.3
2004-11-05,gpm4,19.305
2004-11-05,gpm5,18.8
2004-11-05,gpm6,20.13
2004-11-06,gpm1,6.835
2004-11-06,gpm2,6.12
2004-11-06,gpm3,7.11
2004-11-06,gpm4,9.635
2004-11-06,gpm5,11.05
2004-11-06,gpm6,7.415
2004-11-07,gpm1,4.51
2004-11-07,gpm2,6.02
2004-11-07,gpm3,6.4
2004-11-07,gpm4,2.66
2004-11-07,gpm5,2.66
2004-11-07,gpm6,1.195
2004-11-08,gpm1,1.78
2004-11-08,gpm2,1.53
2004-11-08,gpm3,0.42
2004-11-08,gpm4,7.32
2004-11-08,gpm5,2.82
2004-11-08,gpm6,4.52
2004-11-09,gpm1,15.425
2004-11-09,gpm2,19.295
2004-11-09,gpm3,11.84
2004-11-09,gpm4,10.575
2004-11-09,gpm5,18.095
2004-11-09,gpm6,9.425
2004-11-10,gpm1,0.38
2004-11-10,gpm2,0.6
2004-11-10,gpm3,1.535
2004-11-10,gpm4,5.58
2004-11-10,gpm5,0.785
2004-11-10,gpm6,2.745
2004-11-11,gpm1,0.0
2004-11-11,gpm2,0.0
2004-11-11,gpm3,0.0
2004-11-11,gpm4,1.13
2004-11-11,gpm5,0.625
2004-11-11,gpm6,0.47
2004-11-12,gpm1,0.48
2004-11-12,gpm2,0.3
2004-11-12,gpm3,2.88
2004-11-12,gpm4,0.325
2004-11-12,gpm5,0.495
2004-11-12,gpm6,2.765
2004-11-13,gpm1,10.26
2004-11-13,gpm2,7.895
2004-11-13,gpm3,9.2
2004-11-13,gpm4,8.315
2004-11-13,gpm5,5.275
2004-11-13,gpm6,3.86
2004-11-14,gpm1,8.29
2004-11-14,gpm2,9.74
2004-11-14,gpm3,12.46
2004-11-14,gpm4,9.82
2004-11-14,gpm5,10.57
2004-11-14,gpm6,16.555
2004-11-15,gpm1,8.7
2004-11-15,gpm2,5.115
2004-11-15,gpm3,4.015
2004-11-15,gpm4,2.34
2004-11-15,gpm5,4.09
2004-11-15,gpm6,3.795
2004-11-16,gpm1,0.0
2004-11-16,gpm2,1.175
2004-11-16,gpm3,1.325
2004-11-16,gpm4,2.73
2004-11-16,gpm5,0.94
2004-11-16,gpm6,0.0
2004-11-17,gpm1,1.21
2004-11-17,gpm2,1.32
2004-11-17,gpm3,1.28
2004-11-17,gpm4,1.87
2004-11-17,gpm5,1.86
2004-11-17,gpm6,0.565
2004-11-18,gpm1,0.145
2004-11-18,gpm2,0.065
2004-11-18,gpm3,0.0
2004-11-18,gpm4,2.98
2004-11-18,gpm5,0.915
2004-11-18,gpm6,0.035
2004-11-19,gpm1,0.0
2004-11-19,gpm2,0.0
2004-11-19,gpm3,0.0
2004-11-19,gpm4,0.0
2004-11-19,gpm5,0.0
2004-11-19,gpm6,0.0
2004-11-20,gpm1,0.025
2004-11-20,gpm2,0.1
2004-11-20,gpm3,0.0
2004-11-20,gpm4,0.25
2004-11-20,gpm5,0.72
2004-11-20,gpm6,0.025
2004-11-21,gpm1,0.0
2004-11-21,gpm2,0.025
2004-11-21,gpm3,0.0
2004-11-21,gpm4,0.0
2004-11-21,gpm5,1.555
2004-11-21,gpm6,0.0
2004-11-22,gpm1,0.0
2004-11-22,gpm2,2.06
2004-11-22,gpm3,0.04
2004-11-22,gpm4,0.0
2004-11-22,gpm5,2.485
2004-11-22,gpm6,0.13
2004-11-23,gpm1,0.035
2004-11-23,gpm2,0.0
2004-11-23,gpm3,0.0
2004-11-23,gpm4,0.0
2004-11-23,gpm5,1.005
2004-11-23,gpm6,0.0
2004-11-24,gpm1,0.0
2004-11-24,gpm2,0.0
2004-11-24,gpm3,0.0
2004-11-24,gpm4,0.0
2004-11-24,gpm5,0.0
2004-11-24,gpm6,0.0
2004-11-25,gpm1,3.59
2004-11-25,gpm2,6.76
2004-11-25,gpm3,6.56
2004-11-25,gpm4,1.69
2004-11-25,gpm5,5.865
2004-11-25,gpm6,10.385
2004-11-26,gpm1,1.37
2004-11-26,gpm2,1.235
2004-11-26,gpm3,0.83
2004-11-26,gpm4,1.67
2004-11-26,gpm5,4.735
2004-11-26,gpm6,1.8
2004-11-27,gpm1,4.12
2004-11-27,gpm2,7.825
2004-11-27,gpm3,3.34
2004-11-27,gpm4,5.055
2004-11-27,gpm5,5.815
2004-11-27,gpm6,2.75
2004-11-28,gpm1,4.5
2004-11-28,gpm2,0.935
2004-11-28,gpm3,0.635
2004-11-28,gpm4,7.35
2004-11-28,gpm5,3.655
2004-11-28,gpm6,1.45
2004-11-29,gpm1,13.195
2004-11-29,gpm2,15.17
2004-11-29,gpm3,15.81
2004-11-29,gpm4,17.765
2004-11-29,gpm5,25.93
2004-11-29,gpm6,25.825
2004-11-30,gpm1,14.22
2004-11-30,gpm2,10.5
2004-11-30,gpm3,3.065
2004-11-30,gpm4,4.41
2004-11-30,gpm5,5.305
2004-11-30,gpm6,0.41
2004-12-01,gpm1,4.02
2004-12-01,gpm2,1.595
2004-12-01,gpm3,1.14
2004-12-01,gpm4,3.3
2004-12-01,gpm5,1.405
2004-12-01,gpm6,1.03
2004-12-02,gpm1,0.375
2004-12-02,gpm2,0.065
2004-12-02,gpm3,0.0
2004-12-02,gpm4,1.675
2004-12-02,gpm5,0.045
2004-12-02,gpm6,0.0
2004-12-03,gpm1,2.935
2004-12-03,gpm2,2.875
2004-12-03,gpm3,4.09
2004-12-03,gpm4,4.24
2004-12-03,gpm5,3.16
2004-12-03,gpm6,2.085
2004-12-04,gpm1,23.8
2004-12-04,gpm2,30.5
2004-12-04,gpm3,5.995
2004-12-04,gpm4,38.025
2004-12-04,gpm5,25.03
2004-12-04,gpm6,7.24
2004-12-05,gpm1,8.83
2004-12-05,gpm2,5.375
2004-12-05,gpm3,4.135
2004-12-05,gpm4,7.695
2004-12-05,gpm5,5.535
2004-12-05,gpm6,4.64
2004-12-06,gpm1,1.855
2004-12-06,gpm2,2.62
2004-12-06,gpm3,6.465
2004-12-06,gpm4,3.49
2004-12-06,gpm5,4.035
2004-12-06,gpm6,7.94
2004-12-07,gpm1,13.965
2004-12-07,gpm2,13.75
2004-12-07,gpm3,10.21
2004-12-07,gpm4,7.245
2004-12-07,gpm5,9.17
2004-12-07,gpm6,18.225
2004-12-08,gpm1,0.49
2004-12-08,gpm2,1.33
2004-12-08,gpm3,5.605
2004-12-08,gpm4,2.17
2004-12-08,gpm5,4.305
2004-12-08,gpm6,13.825
2004-12-09,gpm1,12.715
2004-12-09,gpm2,15.37
2004-12-09,gpm3,23.38
2004-12-09,gpm4,9.46
2004-12-09,gpm5,18.39
2004-12-09,gpm6,29.12
2004-12-10,gpm1,19.945
2004-12-10,gpm2,17.9
2004-12-10,gpm3,19.795
2004-12-10,gpm4,16.885
2004-12-10,gpm5,17.945
2004-12-10,gpm6,17.325
2004-12-11,gpm1,24.395
2004-12-11,gpm2,22.48
2004-12-11,gpm3,34.47
2004-12-11,gpm4,16.815
2004-12-11,gpm5,16.32
2004-12-11,gpm6,18.085
2004-12-12,gpm1,8.15
2004-12-12,gpm2,5.54
2004-12-12,gpm3,4.745
2004-12-12,gpm4,5.955
2004-12-12,gpm5,5.145
2004-12-12,gpm6,4.4
2004-12-13,gpm1,0.0
2004-12-13,gpm2,0.07
2004-12-13,gpm3,0.0
2004-12-13,gpm4,0.0
2004-12-13,gpm5,0.0
2004-12-13,gpm6,0.0
2004-12-14,gpm1,0.0
2004-12-14,gpm2,0.0
2004-12-14,gpm3,0.0
2004-12-14,gpm4,0.0
2004-12-14,gpm5,0.0
2004-12-14,gpm6,0.0
2004-12-15,gpm1,0.0
2004-12-15,gpm2,0.82
2004-12-15,gpm3,0.0
2004-12-15,gpm4,1.875
2004-12-15,gpm5,7.035
2004-12-15,gpm6,0.545
2004-12-16,gpm1,0.91
2004-12-16,gpm2,0.335
2004-12-16,gpm3,0.05
2004-12-16,gpm4,0.0
2004-12-16,gpm5,0.025
2004-12-16,gpm6,0.115
2004-12-17,gpm1,4.94
2004-12-17,gpm2,0.45
2004-12-17,gpm3,9.925
2004-12-17,gpm4,6.83
2004-12-17,gpm5,2.585
2004-12-17,gpm6,8.395
2004-12-18,gpm1,7.825
2004-12-18,gpm2,11.375
2004-12-18,gpm3,17.24
2004-12-18,gpm4,6.805
2004-12-18,gpm5,13.88
2004-12-18,gpm6,13.65
2004-12-19,gpm1,13.71
2004-12-19,gpm2,13.49
2004-12-19,gpm3,9.41
2004-12-19,gpm4,18.865
2004-12-19,gpm5,11.855
2004-12-19,gpm6,12.73
2004-12-20,gpm1,0.17
2004-12-20,gpm2,0.81
2004-12-20,gpm3,0.185
2004-12-20,gpm4,1.5
2004-12-20,gpm5,1.69
2004-12-20,gpm6,0.54
2004-12-21,gpm1,0.055
2004-12-21,gpm2,0.0
2004-12-21,gpm3,0.0
2004-12-21,gpm4,0.325
2004-12-21,gpm5,0.855
2004-12-21,gpm6,0.0
2004-12-22,gpm1,1.495
2004-12-22,gpm2,1.465
2004-12-22,gpm3,0.685
2004-12-22,gpm4,2.765
2004-12-22,gpm5,3.345
2004-12-22,gpm6,2.21
2004-12-23,gpm1,0.0
2004-12-23,gpm2,0.0
2004-12-23,gpm3,0.0
2004-12-23,gpm4,0.065
2004-12-23,gpm5,0.9
2004-12-23,gpm6,0.0
2004-12-24,gpm1,0.81
2004-12-24,gpm2,0.435
2004-12-24,gpm3,0.195
2004-12-24,gpm4,1.165
2004-12-24,gpm5,0.94
2004-12-24,gpm6,2.325
2004-12-25,gpm1,0.47
2004-12-25,gpm2,0.99
2004-12-25,gpm3,0.295
2004-12-25,gpm4,1.26
2004-12-25,gpm5,1.475
2004-12-25,gpm6,0.475
2004-12-26,gpm1,1.77
2004-12-26,gpm2,3.365
2004-12-26,gpm3,1.685
2004-12-26,gpm4,3.59
2004-12-26,gpm5,3.96
2004-12-26,gpm6,1.11
2004-12-27,gpm1,12.99
2004-12-27,gpm2,5.705
2004-12-27,gpm3,1.585
2004-12-27,gpm4,20.565
2004-12-27,gpm5,8.56
2004-12-27,gpm6,1.33
2004-12-28,gpm1,1.29
2004-12-28,gpm2,1.55
2004-12-28,gpm3,0.0
2004-12-28,gpm4,0.16
2004-12-28,gpm5,1.485
2004-12-28,gpm6,0.94
2004-12-29,gpm1,0.855
2004-12-29,gpm2,0.97
2004-12-29,gpm3,0.825
2004-12-29,gpm4,1.33
2004-12-29,gpm5,1.68
2004-12-29,gpm6,0.74
2004-12-30,gpm1,0.385
2004-12-30,gpm2,0.735
2004-12-30,gpm3,1.705
2004-12-30,gpm4,1.09
2004-12-30,gpm5,2.165
2004-12-30,gpm6,0.99
2004-12-31,gpm1,2.49
2004-12-31,gpm2,5.36
2004-12-31,gpm3,8.565
2004-12-31,gpm4,2.81
2004-12-31,gpm5,4.875
2004-12-31,gpm6,8.55
2005-01-01,gpm1,2.705
2005-01-01,gpm2,5.0
2005-01-01,gpm3,6.835
2005-01-01,gpm4,6.115
2005-01-01,gpm5,4.935
2005-01-01,gpm6,6.255
2005-01-02,gpm1,11.12
2005-01-02,gpm2,10.89
2005-01-02,gpm3,13.01
2005-01-02,gpm4,11.61
2005-01-02,gpm5,14.53
2005-01-02,gpm6,16.3
2005-01-03,gpm1,1.83
2005-01-03,gpm2,0.41
2005-01-03,gpm3,0.015
2005-01-03,gpm4,8.125
2005-01-03,gpm5,5.035
2005-01-03,gpm6,0.39
2005-01-04,gpm1,0.0
2005-01-04,gpm2,0.025
2005-01-04,gpm3,0.23
2005-01-04,gpm4,1.165
2005-01-04,gpm5,1.99
2005-01-04,gpm6,3.275
2005-01-05,gpm1,1.305
2005-01-05,gpm2,0.645
2005-01-05,gpm3,0.585
2005-01-05,gpm4,3.31
2005-01-05,gpm5,2.295
2005-01-05,gpm6,0.575
2005-01-06,gpm1,0.17
2005-01-06,gpm2,0.055
2005-01-06,gpm3,0.0
2005-01-06,gpm4,0.41
2005-01-06,gpm5,0.01
2005-01-06,gpm6,0.035
2005-01-07,gpm1,0.405
2005-01-07,gpm2,0.0
2005-01-07,gpm3,0.0
2005-01-07,gpm4,0.11
2005-01-07,gpm5,2.415
2005-01-07,gpm6,0.0
2005-01-08,gpm1,2.005
2005-01-08,gpm2,6.21
2005-01-08,gpm3,23.005
2005-01-08,gpm4,0.08
2005-01-08,gpm5,12.955
2005-01-08,gpm6,14.965
2005-01-09,gpm1,16.025
2005-01-09,gpm2,6.26
2005-01-09,gpm3,7.73
2005-01-09,gpm4,26.42
2005-01-09,gpm5,24.98
2005-01-09,gpm6,12.96
2005-01-10,gpm1,25.415
2005-01-10,gpm2,18.585
2005-01-10,gpm3,19.0
2005-01-10,gpm4,16.86
2005-01-10,gpm5,14.305
2005-01-10,gpm6,21.56
2005-01-11,gpm1,43.76
2005-01-11,gpm2,34.985
2005-01-11,gpm3,33.665
2005-01-11,gpm4,39.2
2005-01-11,gpm5,32.72
2005-01-11,gpm6,30.49
2005-01-12,gpm1,15.375
2005-01-12,gpm2,44.34
2005-01-12,gpm3,39.265
2005-01-12,gpm4,24.385
2005-01-12,gpm5,11.97
2005-01-12,gpm6,37.305
2005-01-13,gpm1,15.83
2005-01-13,gpm2,27.98
2005-01-13,gpm3,19.615
2005-01-13,gpm4,6.55
2005-01-13,gpm5,14.21
2005-01-13,gpm6,23.34
2005-01-14,gpm1,4.975
2005-01-14,gpm2,7.495
2005-01-14,gpm3,10.18
2005-01-14,gpm4,0.875
2005-01-14,gpm5,0.32
2005-01-14,gpm6,1.68
2005-01-15,gpm1,13.235
2005-01-15,gpm2,9.425
2005-01-15,gpm3,21.365
2005-01-15,gpm4,11.265
2005-01-15,gpm5,10.12
2005-01-15,gpm6,2.14
2005-01-16,gpm1,3.745
2005-01-16,gpm2,3.66
2005-01-16,gpm3,3.29
2005-01-16,gpm4,5.5
2005-01-16,gpm5,4.89
2005-01-16,gpm6,1.225
2005-01-17,gpm1,17.99
2005-01-17,gpm2,27.88
2005-01-17,gpm3,51.555
2005-01-17,gpm4,10.905
2005-01-17,gpm5,18.515
2005-01-17,gpm6,66.06
2005-01-18,gpm1,9.29
2005-01-18,gpm2,11.72
2005-01-18,gpm3,14.76
2005-01-18,gpm4,15.515
2005-01-18,gpm5,37.985
2005-01-18,gpm6,27.53
2005-01-19,gpm1,1.945
2005-01-19,gpm2,8.77
2005-01-19,gpm3,2.795
2005-01-19,gpm4,9.34
2005-01-19,gpm5,3.545
2005-01-19,gpm6,1.575
2005-01-20,gpm1,0.0
2005-01-20,gpm2,0.0
2005-01-20,gpm3,0.0
2005-01-20,gpm4,0.0
2005-01-20,gpm5,0.505
2005-01-20,gpm6,0.0
2005-01-21,gpm1,2.22
2005-01-21,gpm2,0.255
2005-01-21,gpm3,0.0
2005-01-21,gpm4,1.76
2005-01-21,gpm5,1.255
2005-01-21,gpm6,1.25
2005-01-22,gpm1,0.0
2005-01-22,gpm2,0.0
2005-01-22,gpm3,0.0
2005-01-22,gpm4,1.285
2005-01-22,gpm5,0.095
2005-01-22,gpm6,0.03
2005-01-23,gpm1,0.015
2005-01-23,gpm2,1.57
2005-01-23,gpm3,0.0
2005-01-23,gpm4,1.59
2005-01-23,gpm5,3.395
2005-01-23,gpm6,0.24
2005-01-24,gpm1,3.97
2005-01-24,gpm2,2.68
2005-01-24,gpm3,0.61
2005-01-24,gpm4,13.79
2005-01-24,gpm5,8.88
2005-01-24,gpm6,5.825
2005-01-25,gpm1,1.595
2005-01-25,gpm2,4.835
2005-01-25,gpm3,3.21
2005-01-25,gpm4,1.65
2005-01-25,gpm5,8.685
2005-01-25,gpm6,0.735
2005-01-26,gpm1,0.205
2005-01-26,gpm2,0.11
2005-01-26,gpm3,0.0
2005-01-26,gpm4,1.51
2005-01-26,gpm5,0.085
2005-01-26,gpm6,0.0
2005-01-27,gpm1,0.475
2005-01-27,gpm2,0.26
2005-01-27,gpm3,0.07
2005-01-27,gpm4,2.085
2005-01-27,gpm5,0.53
2005-01-27,gpm6,0.135
2005-01-28,gpm1,0.015
2005-01-28,gpm2,0.005
2005-01-28,gpm3,0.0
2005-01-28,gpm4,1.325
2005-01-28,gpm5,0.0
2005-01-28,gpm6,0.0
2005-01-29,gpm1,0.0
2005-01-29,gpm2,0.0
2005-01-29,gpm3,0.39
2005-01-29,gpm4,0.0
2005-01-29,gpm5,0.0
2005-01-29,gpm6,0.0
2005-01-30,gpm1,1.2
2005-01-30,gpm2,0.695
2005-01-30,gpm3,0.33
2005-01-30,gpm4,2.14
2005-01-30,gpm5,2.575
2005-01-30,gpm6,0.615
2005-01-31,gpm1,0.735
2005-01-31,gpm2,0.0
2005-01-31,gpm3,0.0
2005-01-31,gpm4,2.505
2005-01-31,gpm5,0.65
2005-01-31,gpm6,0.0
2005-02-01,gpm1,0.0
2005-02-01,gpm2,0.0
2005-02-01,gpm3,0.0
2005-02-01,gpm4,0.21
2005-02-01,gpm5,1.08
2005-02-01,gpm6,0.0
2005-02-02,gpm1,0.0
2005-02-02,gpm2,9.425
2005-02-02,gpm3,0.045
2005-02-02,gpm4,0.0
2005-02-02,gpm5,1.04
2005-02-02,gpm6,0.0
2005-02-03,gpm1,0.195
2005-02-03,gpm2,0.15
2005-02-03,gpm3,0.0
2005-02-03,gpm4,3.165
2005-02-03,gpm5,0.84
2005-02-03,gpm6,0.0
2005-02-04,gpm1,1.515
2005-02-04,gpm2,0.03
2005-02-04,gpm3,0.0
2005-02-04,gpm4,5.69
2005-02-04,gpm5,2.115
2005-02-04,gpm6,0.01
2005-02-05,gpm1,0.0
2005-02-05,gpm2,0.0
2005-02-05,gpm3,0.16
2005-02-05,gpm4,0.35
2005-02-05,gpm5,0.11
2005-02-05,gpm6,0.0
2005-02-06,gpm1,4.295
2005-02-06,gpm2,1.98
2005-02-06,gpm3,2.075
2005-02-06,gpm4,5.96
2005-02-06,gpm5,3.71
2005-02-06,gpm6,2.425
2005-02-07,gpm1,0.465
2005-02-07,gpm2,0.905
2005-02-07,gpm3,0.0
2005-02-07,gpm4,0.59
2005-02-07,gpm5,0.16
2005-02-07,gpm6,0.0
2005-02-08,gpm1,0.0
2005-02-08,gpm2,0.0
2005-02-08,gpm3,0.0
2005-02-08,gpm4,5.285
2005-02-08,gpm5,0.0
2005-02-08,gpm6,0.0
2005-02-09,gpm1,0.105
2005-02-09,gpm2,0.0
2005-02-09,gpm3,0.0
2005-02-09,gpm4,2.44
2005-02-09,gpm5,1.375
2005-02-09,gpm6,0.31
2005-02-10,gpm1,0.0
2005-02-10,gpm2,0.46
2005-02-10,gpm3,0.0
2005-02-10,gpm4,0.0
2005-02-10,gpm5,4.485
2005-02-10,gpm6,0.0
2005-02-11,gpm1,0.01
2005-02-11,gpm2,0.0
2005-02-11,gpm3,0.0
2005-02-11,gpm4,0.53
2005-02-11,gpm5,0.0
2005-02-11,gpm6,0.0
2005-02-12,gpm1,0.0
2005-02-12,gpm2,0.0
2005-02-12,gpm3,0.0
2005-02-12,gpm4,0.0
2005-02-12,gpm5,0.855
2005-02-12,gpm6,5.7
2005-02-13,gpm1,0.0
2005-02-13,gpm2,0.0
2005-02-13,gpm3,0.0
2005-02-13,gpm4,1.205
2005-02-13,gpm5,1.21
2005-02-13,gpm6,0.0
2005-02-14,gpm1,0.0
2005-02-14,gpm2,0.0
2005-02-14,gpm3,0.0
2005-02-14,gpm4,0.0
2005-02-14,gpm5,0.0
2005-02-14,gpm6,0.0
2005-02-15,gpm1,1.05
2005-02-15,gpm2,0.0
2005-02-15,gpm3,0.0
2005-02-15,gpm4,0.89
2005-02-15,gpm5,2.04
2005-02-15,gpm6,0.0
2005-02-16,gpm1,0.8
2005-02-16,gpm2,0.17
2005-02-16,gpm3,0.045
2005-02-16,gpm4,3.45
2005-02-16,gpm5,0.54
2005-02-16,gpm6,0.0
2005-02-17,gpm1,0.26
2005-02-17,gpm2,0.44
2005-02-17,gpm3,17.02
2005-02-17,gpm4,5.04
2005-02-17,gpm5,6.25
2005-02-17,gpm6,1.015
2005-02-18,gpm1,2.05
2005-02-18,gpm2,0.645
2005-02-18,gpm3,1.115
2005-02-18,gpm4,3.705
2005-02-18,gpm5,2.985
2005-02-18,gpm6,0.78
2005-02-19,gpm1,0.165
2005-02-19,gpm2,0.0
2005-02-19,gpm3,0.0
2005-02-19,gpm4,0.68
2005-02-19,gpm5,0.0
2005-02-19,gpm6,0.0
2005-02-20,gpm1,0.91
2005-02-20,gpm2,2.875
2005-02-20,gpm3,0.08
2005-02-20,gpm4,4.365
2005-02-20,gpm5,4.155
2005-02-20,gpm6,1.19
2005-02-21,gpm1,0.0
2005-02-21,gpm2,0.0
2005-02-21,gpm3,0.0
2005-02-21,gpm4,0.0
2005-02-21,gpm5,2.66
2005-02-21,gpm6,0.0
2005-02-22,gpm1,0.55
2005-02-22,gpm2,0.0
2005-02-22,gpm3,0.0
2005-02-22,gpm4,7.41
2005-02-22,gpm5,4.465
2005-02-22,gpm6,0.0
2005-02-23,gpm1,0.32
2005-02-23,gpm2,0.0
2005-02-23,gpm3,0.0
2005-02-23,gpm4,0.67
2005-02-23,gpm5,4.28
2005-02-23,gpm6,0.0
2005-02-24,gpm1,0.72
2005-02-24,gpm2,0.0
2005-02-24,gpm3,0.0
2005-02-24,gpm4,3.225
2005-02-24,gpm5,10.235
2005-02-24,gpm6,0.0
2005-02-25,gpm1,0.43
2005-02-25,gpm2,0.0
2005-02-25,gpm3,0.0
2005-02-25,gpm4,0.0
2005-02-25,gpm5,0.0
2005-02-25,gpm6,0.0
2005-02-26,gpm1,2.84
2005-02-26,gpm2,3.005
2005-02-26,gpm3,2.06
2005-02-26,gpm4,1.63
2005-02-26,gpm5,1.885
2005-02-26,gpm6,1.91
2005-02-27,gpm1,2.965
2005-02-27,gpm2,5.945
2005-02-27,gpm3,3.835
2005-02-27,gpm4,3.1
2005-02-27,gpm5,5.495
2005-02-27,gpm6,8.3
2005-02-28,gpm1,5.03
2005-02-28,gpm2,5.2
2005-02-28,gpm3,0.0
2005-02-28,gpm4,5.77
2005-02-28,gpm5,1.495
2005-02-28,gpm6,0.045
2005-03-01,gpm1,2.005
2005-03-01,gpm2,0.925
2005-03-01,gpm3,0.72
2005-03-01,gpm4,4.66
2005-03-01,gpm5,2.615
2005-03-01,gpm6,0.465
2005-03-02,gpm1,9.34
2005-03-02,gpm2,12.875
2005-03-02,gpm3,12.04
2005-03-02,gpm4,7.605
2005-03-02,gpm5,8.13
2005-03-02,gpm6,8.22
2005-03-03,gpm1,1.525
2005-03-03,gpm2,1.125
2005-03-03,gpm3,2.065
2005-03-03,gpm4,0.475
2005-03-03,gpm5,0.395
2005-03-03,gpm6,0.545
2005-03-04,gpm1,0.01
2005-03-04,gpm2,0.0
2005-03-04,gpm3,0.0
2005-03-04,gpm4,0.03
2005-03-04,gpm5,0.04
2005-03-04,gpm6,0.03
2005-03-05,gpm1,0.97
2005-03-05,gpm2,0.705
2005-03-05,gpm3,0.61
2005-03-05,gpm4,2.24
2005-03-05,gpm5,4.315
2005-03-05,gpm6,1.715
2005-03-06,gpm1,0.0
2005-03-06,gpm2,0.575
2005-03-06,gpm3,0.0
2005-03-06,gpm4,0.365
2005-03-06,gpm5,1.125
2005-03-06,gpm6,0.52
2005-03-07,gpm1,3.5
2005-03-07,gpm2,4.26
2005-03-07,gpm3,2.86
2005-03-07,gpm4,5.565
2005-03-07,gpm5,1.455
2005-03-07,gpm6,2.16
2005-03-08,gpm1,6.675
2005-03-08,gpm2,2.9
2005-03-08,gpm3,0.805
2005-03-08,gpm4,2.495
2005-03-08,gpm5,0.665
2005-03-08,gpm6,0.285
2005-03-09,gpm1,0.0
2005-03-09,gpm2,1.535
2005-03-09,gpm3,0.0
2005-03-09,gpm4,0.0
2005-03-09,gpm5,0.0
2005-03-09,gpm6,0.0
2005-03-10,gpm1,0.05
2005-03-10,gpm2,0.0
2005-03-10,gpm3,0.335
2005-03-10,gpm4,1.035
2005-03-10,gpm5,0.565
2005-03-10,gpm6,0.165
2005-03-11,gpm1,0.585
2005-03-11,gpm2,0.045
2005-03-11,gpm3,0.0
2005-03-11,gpm4,0.575
2005-03-11,gpm5,0.045
2005-03-11,gpm6,0.505
2005-03-12,gpm1,0.0
2005-03-12,gpm2,0.0
2005-03-12,gpm3,0.0
2005-03-12,gpm4,0.0
2005-03-12,gpm5,1.48
2005-03-12,gpm6,0.0
2005-03-13,gpm1,0.0
2005-03-13,gpm2,0.0
2005-03-13,gpm3,0.0
2005-03-13,gpm4,0.0
2005-03-13,gpm5,0.0
2005-03-13,gpm6,0.0
2005-03-14,gpm1,10.58
2005-03-14,gpm2,6.385
2005-03-14,gpm3,2.955
2005-03-14,gpm4,24.785
2005-03-14,gpm5,20.745
2005-03-14,gpm6,7.555
2005-03-15,gpm1,3.135
2005-03-15,gpm2,2.75
2005-03-15,gpm3,3.12
2005-03-15,gpm4,1.225
2005-03-15,gpm5,2.145
2005-03-15,gpm6,25.85
2005-03-16,gpm1,4.97
2005-03-16,gpm2,1.635
2005-03-16,gpm3,2.28
2005-03-16,gpm4,2.52
2005-03-16,gpm5,2.97
2005-03-16,gpm6,3.63
2005-03-17,gpm1,0.0
2005-03-17,gpm2,0.0
2005-03-17,gpm3,0.0
2005-03-17,gpm4,0.0
2005-03-17,gpm5,0.0
2005-03-17,gpm6,0.0
2005-03-18,gpm1,0.0
2005-03-18,gpm2,0.0
2005-03-18,gpm3,0.0
2005-03-18,gpm4,0.0
2005-03-18,gpm5,0.27
