issue_date,valid_date,lead_day,rain_mm,discharge_proxy_observed_m3s,discharge_modelled_m3s
2020-06-09,2020-06-11,2,6.1696125486935935,32.73,34.42424257446088
2020-06-09,2020-06-12,3,2.308979084802717,28.85,33.29244403251134
2020-06-10,2020-06-11,1,6.1696125486935935,32.73,31.267282172879415
2020-06-10,2020-06-12,2,2.308979084802717,28.85,30.31288778363909
2020-06-10,2020-06-13,3,0.5422936556394986,27.91,29.14499441061782
2020-06-11,2020-06-12,1,2.308979084802717,28.85,31.693408755631875
2020-06-11,2020-06-13,2,0.5422936556394986,27.91,30.447937547547802
2020-06-11,2020-06-14,3,1.7158205039767211,28.72,29.449897656618397
2020-06-12,2020-06-13,1,0.5422936556394986,27.91,27.764313032746486
2020-06-12,2020-06-14,2,1.7158205039767211,28.72,26.917078369845758
2020-06-12,2020-06-15,3,26.432399904455732,26.48,29.85471197406906
2020-06-13,2020-06-14,1,1.7158205039767211,28.72,27.054578515062023
2020-06-13,2020-06-15,2,26.432399904455732,26.48,29.984485352504446
2020-06-13,2020-06-16,3,8.687503691305176,28.72,30.066638907854667
2020-06-14,2020-06-15,1,26.432399904455732,26.48,31.556319129693183
2020-06-14,2020-06-16,2,8.687503691305176,28.72,31.550144101858706
2020-06-14,2020-06-17,3,7.78573031256919,35.64,31.40796387652153
2020-06-15,2020-06-16,1,8.687503691305176,28.72,26.759086736498595
2020-06-15,2020-06-17,2,7.78573031256919,35.64,26.886138102427864
2020-06-15,2020-06-18,3,7.953754178539781,33.12,27.031455832753096
2020-06-16,2020-06-17,1,7.78573031256919,35.64,28.736858613472364
2020-06-16,2020-06-18,2,7.953754178539781,33.12,28.778175829885882
2020-06-16,2020-06-19,3,4.597179544794762,30.99,28.309642022799007
2020-06-17,2020-06-18,1,7.953754178539781,33.12,35.29339789119952
2020-06-17,2020-06-19,2,4.597179544794762,30.99,34.458743733372515
2020-06-17,2020-06-20,3,4.38891906983746,27.77,33.63950271606824
2020-06-18,2020-06-19,1,4.597179544794762,30.99,32.40747908502111
2020-06-18,2020-06-20,2,4.38891906983746,27.77,31.703508080841118
2020-06-18,2020-06-21,3,18.721013700708635,30.19,33.206173779989875
2020-06-19,2020-06-20,1,4.38891906983746,27.77,30.365683677562366
2020-06-19,2020-06-21,2,18.721013700708635,30.19,31.943527894825728
2020-06-19,2020-06-22,3,6.148121726994701,42.25,31.53162781961758
2020-06-20,2020-06-21,1,18.721013700708635,30.19,29.493707644403088
2020-06-20,2020-06-22,2,6.148121726994701,42.25,29.21947425820326
2020-06-20,2020-06-23,3,2.401980363564539,53.58,28.394217844964935
2020-06-21,2020-06-22,1,6.148121726994701,42.25,29.876638737720164
2020-06-21,2020-06-23,2,2.401980363564539,53.58,29.014453224065853
2020-06-21,2020-06-24,3,0.754272840739929,52.95,27.951577080884025
2020-06-22,2020-06-23,1,2.401980363564539,53.58,40.692498298724175
2020-06-22,2020-06-24,2,0.754272840739929,52.95,38.97337898862398
2020-06-22,2020-06-25,3,9.555619397221772,45.67,38.68166819728467
2020-06-23,2020-06-24,1,0.754272840739929,52.95,51.13667258177528
2020-06-23,2020-06-25,2,9.555619397221772,45.67,50.16145027316594
2020-06-23,2020-06-26,3,1.2199893536043187,43.57,47.9806453538423
2020-06-24,2020-06-25,1,9.555619397221772,45.67,51.87287846767744
2020-06-24,2020-06-26,2,1.2199893536043187,43.57,49.595900511587836
2020-06-24,2020-06-27,3,0.5325713756557608,41.66,47.34293574181541
2020-06-25,2020-06-26,1,1.2199893536043187,43.57,43.74159036879825
2020-06-25,2020-06-27,2,0.5325713756557608,41.66,41.8176062634834
2020-06-25,2020-06-28,3,0.26683795525110826,35.56,39.961559599750366
2020-06-26,2020-06-27,1,0.5325713756557608,41.66,41.655658348221934
2020-06-26,2020-06-28,2,0.26683795525110826,35.56,39.80871228412759
2020-06-26,2020-06-29,3,0.05928460067265878,30.05,38.03417162735075
2020-06-27,2020-06-28,1,0.26683795525110826,35.56,39.81280995848526
2020-06-27,2020-06-29,2,0.05928460067265878,30.05,38.038039034503576
2020-06-27,2020-06-30,3,6.714789430284035,25.3,37.369343005664014
2020-06-28,2020-06-29,1,0.05928460067265878,30.05,34.02421406516814
2020-06-28,2020-06-30,2,6.714789430284035,25.3,33.5810733576596
2020-06-28,2020-07-01,3,1.823008222898551,21.18,32.42317539399089
2020-06-29,2020-06-30,1,6.714789430284035,25.3,29.830188694584372
2020-06-29,2020-07-01,2,1.823008222898551,21.18,28.883070224769774
2020-06-29,2020-07-02,3,0.25456080954901456,18.01,27.7520183855379
2020-06-30,2020-07-01,1,1.823008222898551,21.18,24.60745370871922
2020-06-30,2020-07-02,2,0.25456080954901456,18.01,23.716668464202783
2020-06-30,2020-07-03,3,0.9858838181230466,15.37,22.98651988372564
2020-07-01,2020-07-02,1,0.25456080954901456,18.01,20.481819173594346
2020-07-01,2020-07-03,2,0.9858838181230466,15.37,19.933451681424458
2020-07-01,2020-07-04,3,0.4852581760496595,13.35,19.34020263130112
2020-07-02,2020-07-03,1,0.9858838181230466,15.37,17.600535417705764
2020-07-02,2020-07-04,2,0.4852581760496595,13.35,17.138383682866845
2020-07-02,2020-07-05,3,2.2035114554162876,11.16,16.962010026757017
2020-07-03,2020-07-04,1,0.4852581760496595,13.35,15.033192328921828
2020-07-03,2020-07-05,2,2.2035114554162876,11.16,14.975119076025894
2020-07-03,2020-07-06,3,21.302641746793018,9.62,17.808183840854653
2020-07-04,2020-07-05,1,2.2035114554162876,11.16,13.386513080467461
2020-07-04,2020-07-06,2,21.302641746793018,9.62,16.308848936719997
2020-07-04,2020-07-07,3,1.5914971663248096,7.97,16.086551340661117
2020-07-05,2020-07-06,1,21.302641746793018,9.62,14.207453886348329
2020-07-05,2020-07-07,2,1.5914971663248096,7.97,14.10324336171162
2020-07-05,2020-07-08,3,25.422908103049245,7.79,17.608305691144952
2020-07-06,2020-07-07,1,1.5914971663248096,7.97,9.773579648908866
2020-07-06,2020-07-08,2,25.422908103049245,7.79,13.521945734100687
2020-07-06,2020-07-09,3,9.71874184768408,7.93,14.685133111328078
2020-07-07,2020-07-08,1,25.422908103049245,7.79,11.819717536828009
2020-07-07,2020-07-09,2,9.71874184768408,7.93,13.078560960581548
2020-07-07,2020-07-10,3,12.637394373733699,13.42,14.70797759294776
2020-07-08,2020-07-09,1,9.71874184768408,7.93,9.275291821687293
2020-07-08,2020-07-10,2,12.637394373733699,13.42,11.118431672999371
2020-07-08,2020-07-11,3,18.198107629439022,14.67,13.698801918956912
2020-07-09,2020-07-10,1,12.637394373733699,13.42,9.848737998078033
2020-07-09,2020-07-11,2,18.198107629439022,14.67,12.500458182567215
2020-07-09,2020-07-12,3,13.545286826454383,24.88,14.299638506362145
2020-07-10,2020-07-11,1,18.198107629439022,14.67,15.871034515693278
2020-07-10,2020-07-12,2,13.545286826454383,24.88,17.48080662321144
2020-07-10,2020-07-13,3,6.285844391245413,33.75,17.902457790429185
2020-07-11,2020-07-12,1,13.545286826454383,24.88,16.34726377150113
2020-07-11,2020-07-13,2,6.285844391245413,33.75,16.832613935090993
2020-07-11,2020-07-14,3,1.108061777458287,31.51,16.50778595968089
2020-07-12,2020-07-13,1,6.285844391245413,33.75,24.88585639478943
2020-07-12,2020-07-14,2,1.108061777458287,31.51,24.108479615026585
2020-07-12,2020-07-15,3,0.11135256754298212,28.44,23.2240802922945
2020-07-13,2020-07-14,1,1.108061777458287,31.51,32.47450614376468
2020-07-13,2020-07-15,2,0.11135256754298212,28.44,31.119981238484876
2020-07-13,2020-07-16,3,1.6421362971142144,26.61,30.073034731379895
2020-07-14,2020-07-15,1,0.11135256754298212,28.44,30.20967513952649
2020-07-14,2020-07-16,2,1.6421362971142144,26.61,29.213882926948244
2020-07-14,2020-07-17,3,5.4878004707869525,22.99,28.85553062990738
2020-07-15,2020-07-16,1,1.6421362971142144,26.61,27.543653988438717
2020-07-15,2020-07-17,2,5.4878004707869525,22.99,27.279159552116745
2020-07-15,2020-07-18,3,2.3988549746860204,22.12,26.562465790582802
2020-07-16,2020-07-17,1,5.4878004707869525,22.99,26.397971883705218
2020-07-16,2020-07-18,2,2.3988549746860204,22.12,25.73079611790351
2020-07-16,2020-07-19,3,6.556790168470646,23.04,25.729810581386758
2020-07-17,2020-07-18,1,2.3988549746860204,22.12,22.51433387878638
2020-07-17,2020-07-19,2,6.556790168470646,23.04,22.694096177423308
2020-07-17,2020-07-20,3,4.608746500023353,25.79,22.56920381813824
2020-07-18,2020-07-19,1,6.556790168470646,23.04,22.32192173643526
2020-07-18,2020-07-20,2,4.608746500023353,25.79,22.21794357402464
2020-07-18,2020-07-21,3,24.769196717893387,28.79,25.16815939589605
2020-07-19,2020-07-20,1,4.608746500023353,25.79,22.895669710947946
2020-07-19,2020-07-21,2,24.769196717893387,28.79,25.807800978122522
2020-07-19,2020-07-22,3,3.2910680109810797,34.65,25.308696268990573
2020-07-20,2020-07-21,1,24.769196717893387,28.79,28.53948551072712
2020-07-20,2020-07-22,2,3.2910680109810797,34.65,27.8868748596984
2020-07-20,2020-07-23,3,20.0224366157887,41.17,29.800795779761692
2020-07-21,2020-07-22,1,3.2910680109810797,34.65,28.12331178541091
2020-07-21,2020-07-23,2,20.0224366157887,41.17,30.0239462250818
2020-07-21,2020-07-24,3,4.426610303489017,44.19,29.459616000446687
2020-07-22,2020-07-23,1,20.0224366157887,41.17,36.183869752940474
2020-07-22,2020-07-24,2,4.426610303489017,44.19,35.273385039428696
2020-07-22,2020-07-25,3,4.926628190730737,45.03,34.48966961664536
2020-07-23,2020-07-24,1,4.426610303489017,44.19,39.97932165107416
2020-07-23,2020-07-25,2,4.926628190730737,45.03,38.931157964424735
2020-07-23,2020-07-26,3,28.358663255522217,40.5,41.48492477735738
2020-07-24,2020-07-25,1,4.926628190730737,45.03,42.905218893490634
2020-07-24,2020-07-26,2,28.358663255522217,40.5,45.23566490975362
2020-07-24,2020-07-27,3,41.16448215544839,43.57,49.37144998174403
2020-07-25,2020-07-26,1,28.358663255522217,40.5,47.24104477458001
2020-07-25,2020-07-27,2,41.16448215544839,43.57,51.26413831087633
2020-07-25,2020-07-28,3,29.328331760994054,71.61,53.27147637598866
2020-07-26,2020-07-27,1,41.16448215544839,43.57,44.901903905919625
2020-07-26,2020-07-28,2,29.328331760994054,71.61,47.26676524037145
2020-07-26,2020-07-29,3,0.5986865764380165,82.56,45.154682230949234
2020-07-27,2020-07-28,1,29.328331760994054,71.61,46.00970715253728
2020-07-27,2020-07-29,2,0.5986865764380165,82.56,43.96826402978161
2020-07-27,2020-07-30,3,4.055041131837371,73.47,42.56415539612306
2020-07-28,2020-07-29,1,0.5986865764380165,82.56,68.12995845217803
2020-07-28,2020-07-30,2,4.055041131837371,73.47,65.36809286823376
2020-07-28,2020-07-31,3,1.719818648941191,61.81,62.40833307009686
2020-07-29,2020-07-30,1,4.055041131837371,73.47,78.98724388570012
2020-07-29,2020-07-31,2,1.719818648941191,61.81,75.26216123281279
2020-07-29,2020-08-01,3,0.3486665861683657,54.85,71.5390837657989
2020-07-30,2020-07-31,1,1.719818648941191,61.81,70.0549567053328
2020-07-30,2020-08-01,2,0.3486665861683657,54.85,66.62449605629305
2020-07-30,2020-08-02,3,1.9403255149708198,46.86,63.627474805688784
2020-07-31,2020-08-01,1,0.3486665861683657,54.85,58.84286146222303
2020-07-31,2020-08-02,2,1.9403255149708198,46.86,56.28312611839228
2020-07-31,2020-08-03,3,0.5263130368615747,40.11,53.653429036997395
2020-08-01,2020-08-02,1,1.9403255149708198,46.86,52.51464194143267
2020-08-01,2020-08-03,2,0.5263130368615747,40.11,50.096713351678254
2020-08-01,2020-08-04,3,1.6289455861428963,33.67,47.98138232454822
2020-08-02,2020-08-03,1,0.5263130368615747,40.11,44.75983179836806
2020-08-02,2020-08-04,2,1.6289455861428963,33.67,42.94440473886465
2020-08-02,2020-08-05,3,1.4021810538523547,30.55,41.19670707187726
2020-08-03,2020-08-04,1,1.6289455861428963,33.67,38.55586841636527
2020-08-03,2020-08-05,2,1.4021810538523547,30.55,37.05478282836899
2020-08-03,2020-08-06,3,0.9026043727600125,25.55,35.5625119101207
2020-08-04,2020-08-05,1,1.4021810538523547,30.55,32.44347387312961
2020-08-04,2020-08-06,2,0.9026043727600125,25.55,31.210333654675598
2020-08-04,2020-08-07,3,0.27330417574575694,21.34,29.951336240419213
2020-08-05,2020-08-06,1,0.9026043727600125,25.55,29.423262803887134
2020-08-05,2020-08-07,2,0.27330417574575694,21.34,28.26468913582555
2020-08-05,2020-08-08,3,0.31327776899496657,18.01,27.17726524858443
2020-08-06,2020-08-07,1,0.27330417574575694,21.34,24.60908281746148
2020-08-06,2020-08-08,2,0.31327776899496657,18.01,23.727084294828337
2020-08-06,2020-08-09,3,0.28427166472614834,15.6,22.890263479814788
2020-08-07,2020-08-08,1,0.31327776899496657,18.01,20.64170630530118
2020-08-07,2020-08-09,2,0.28427166472614834,15.6,19.97826709740108
2020-08-07,2020-08-10,3,3.0993233472267523,13.69,19.777758102692204
2020-08-08,2020-08-09,1,0.28427166472614834,15.6,17.49444849668991
2020-08-08,2020-08-10,2,3.0993233472267523,13.69,17.43351671496153
2020-08-08,2020-08-11,3,0.9706030778054405,11.71,17.05413686814088
2020-08-09,2020-08-10,1,3.0993233472267523,13.69,15.645526009201834
2020-08-09,2020-08-11,2,0.9706030778054405,11.71,15.366621599465649
2020-08-09,2020-08-12,3,6.137022430875138,10.89,15.88457601423253
2020-08-10,2020-08-11,1,0.9706030778054405,11.71,13.520985608076357
2020-08-10,2020-08-12,2,6.137022430875138,10.89,14.142654814165303
2020-08-10,2020-08-13,3,4.99891904508349,9.81,14.557303199418211
2020-08-11,2020-08-12,1,6.137022430875138,10.89,12.433436832698522
2020-08-11,2020-08-13,2,4.99891904508349,9.81,12.944134052661415
2020-08-11,2020-08-14,3,3.0524613891255186,10.43,13.131819668714916
2020-08-12,2020-08-13,1,4.99891904508349,9.81,11.48743004797933
2020-08-12,2020-08-14,2,3.0524613891255186,10.43,11.75697457476522
2020-08-12,2020-08-15,3,9.63613578184437,9.89,13.006853405077582
2020-08-13,2020-08-14,1,3.0524613891255186,10.43,10.173807051029675
2020-08-13,2020-08-15,2,9.63613578184437,9.89,11.512651359972795
2020-08-13,2020-08-16,3,8.343192744199685,8.51,12.580761020700933
2020-08-14,2020-08-15,1,9.63613578184437,9.89,11.75444764656516
2020-08-14,2020-08-16,2,8.343192744199685,8.51,12.808969659716324
2020-08-14,2020-08-17,3,4.280501766440576,7.67,13.189936027893971
2020-08-15,2020-08-16,1,8.343192744199685,8.51,11.049293918064473
2020-08-15,2020-08-17,2,4.280501766440576,7.67,11.529144575013786
2020-08-15,2020-08-18,3,4.900045067312113,6.6,12.07570795280848
2020-08-16,2020-08-17,1,4.280501766440576,7.67,9.132545283650432
2020-08-16,2020-08-18,2,4.900045067312113,6.6,9.813784619513788
2020-08-16,2020-08-19,3,6.335094565905926,7.34,10.673727932367521
2020-08-17,2020-08-18,1,4.900045067312113,6.6,8.433426494978459
2020-08-17,2020-08-19,2,6.335094565905926,7.34,9.370938491745932
2020-08-17,2020-08-20,3,0.0035967153137564257,7.13,9.298416346812754
2020-08-18,2020-08-19,1,6.335094565905926,7.34,7.640540680223032
2020-08-18,2020-08-20,2,0.0035967153137564257,7.13,7.665257562250508
2020-08-18,2020-08-21,3,7.1621675946698895,9.0,8.770993682233133
2020-08-19,2020-08-20,1,0.0035967153137564257,7.13,7.3816056477854834
2020-08-19,2020-08-21,2,7.1621675946698895,9.0,8.503281475952225
2020-08-19,2020-08-22,3,1.1685005771980228,8.95,8.655655693253845
2020-08-20,2020-08-21,1,7.1621675946698895,9.0,8.265814708952155
2020-08-20,2020-08-22,2,1.1685005771980228,8.95,8.431533278173786
2020-08-20,2020-08-23,3,8.416644430013625,10.64,9.683891388243172
2020-08-21,2020-08-22,1,1.1685005771980228,8.95,9.124461314482339
2020-08-21,2020-08-23,2,8.416644430013625,10.64,10.337880605075815
2020-08-21,2020-08-24,3,0.0224477715461311,14.49,10.213871891678966
2020-08-22,2020-08-23,1,8.416644430013625,10.64,10.173223075797994
2020-08-22,2020-08-24,2,0.0224477715461311,14.49,10.058467227737717
2020-08-22,2020-08-25,3,1.1720505315882337,21.08,10.123985160228433
2020-08-23,2020-08-24,1,0.0224477715461311,14.49,10.499013805591133
2020-08-23,2020-08-25,2,1.1720505315882337,21.08,10.539775395767933
2020-08-23,2020-08-26,3,0.7421610303739056,25.36,10.513245173491885
2020-08-24,2020-08-25,1,1.1720505315882337,21.08,14.306489684853382
2020-08-24,2020-08-26,2,0.7421610303739056,25.36,14.068290429092427
2020-08-24,2020-08-27,3,1.0298957399219986,26.29,13.886983472589582
2020-08-25,2020-08-26,1,0.7421610303739056,25.36,20.461165986285245
2020-08-25,2020-08-27,2,1.0298957399219986,26.29,19.92061389289976
2020-08-25,2020-08-28,3,0.5832718707336102,25.49,19.342906369831503
2020-08-26,2020-08-27,1,1.0298957399219986,26.29,24.544159848826155
2020-08-26,2020-08-28,2,0.5832718707336102,25.49,23.70663397250509
2020-08-26,2020-08-29,3,1.1461838806342637,23.95,23.00128736856798
2020-08-27,2020-08-28,1,0.5832718707336102,25.49,25.354367320492692
2020-08-27,2020-08-29,2,1.1461838806342637,23.95,24.55642698673115
2020-08-27,2020-08-30,3,5.7434936472909275,24.94,24.498460562377034
2020-08-28,2020-08-29,1,1.1461838806342637,23.95,24.684437840961326
2020-08-28,2020-08-30,2,5.7434936472909275,24.94,24.619277896814907
2020-08-28,2020-08-31,3,41.4309198668847,25.73,29.95387934172935
2020-08-29,2020-08-30,1,5.7434936472909275,24.94,23.9261115025363
2020-08-29,2020-08-31,2,41.4309198668847,25.73,29.299665161359382
2020-08-29,2020-09-01,3,0.6578368866760016,51.72,28.206180094057906
2020-08-30,2020-08-31,1,41.4309198668847,25.73,30.25657859200119
2020-08-30,2020-09-01,2,0.6578368866760016,51.72,29.10932014943215
2020-08-30,2020-09-02,3,3.7271578668884398,60.38,28.490626616622606
2020-08-31,2020-09-01,1,0.6578368866760016,51.72,24.837110867664737
2020-08-31,2020-09-02,2,3.7271578668884398,60.38,24.458492461375215
2020-08-31,2020-09-03,3,3.4840930547475066,53.95,24.06439787254115
2020-09-01,2020-09-02,1,3.7271578668884398,60.38,49.83070817300222
2020-09-01,2020-09-03,2,3.4840930547475066,53.95,48.01083186437792
2020-09-01,2020-09-04,3,4.6492611896198826,50.05,46.469401467288435
2020-09-02,2020-09-03,1,3.4840930547475066,53.95,57.967310370906674
2020-09-02,2020-09-04,2,4.6492611896198826,50.05,55.866379565597505
2020-09-02,2020-09-05,3,29.615130343984237,48.77,57.65846172565584
2020-09-03,2020-09-04,1,4.6492611896198826,50.05,52.0748203767974
2020-09-03,2020-09-05,2,29.615130343984237,48.77,54.079967719744616
2020-09-03,2020-09-06,3,8.42260400627589,50.64,52.76803105854973
2020-09-04,2020-09-05,1,29.615130343984237,48.77,52.16893133059373
2020-09-04,2020-09-06,2,8.42260400627589,50.64,50.96438461044592
2020-09-04,2020-09-07,3,2.2582028319059173,54.72,48.89544166967566
2020-09-05,2020-09-06,1,8.42260400627589,50.64,47.75645489410073
2020-09-05,2020-09-07,2,2.2582028319059173,54.72,45.86778030671046
2020-09-05,2020-09-08,3,8.638146053140376,52.83,45.04991522855815
2020-09-06,2020-09-07,1,2.2582028319059173,54.72,48.58928572530336
2020-09-06,2020-09-08,2,8.638146053140376,52.83,47.61848671657747
2020-09-06,2020-09-09,3,3.3066790119500027,52.33,45.896099522642324
2020-09-07,2020-09-08,1,8.638146053140376,52.83,53.40468790493321
2020-09-07,2020-09-09,2,3.3066790119500027,52.33,51.357147402546346
2020-09-07,2020-09-10,3,9.458225580409628,49.0,50.35480921354671
2020-09-08,2020-09-09,1,3.3066790119500027,52.33,50.814753859238905
2020-09-08,2020-09-10,2,9.458225580409628,49.0,49.842895262868055
2020-09-08,2020-09-11,3,3.734961720309894,44.29,48.06026657885156
2020-09-09,2020-09-10,1,9.458225580409628,49.0,51.27299274049958
2020-09-09,2020-09-11,2,3.734961720309894,44.29,49.41000028911252
2020-09-09,2020-09-12,3,11.025136741467989,41.85,48.75400530158727
2020-09-10,2020-09-11,1,3.734961720309894,44.29,47.26473748499114
2020-09-10,2020-09-12,2,11.025136741467989,41.85,46.729294700120406
2020-09-10,2020-09-13,3,6.558533762594462,45.03,45.548570403348805
2020-09-11,2020-09-12,1,11.025136741467989,41.85,43.92172142244489
2020-09-11,2020-09-13,2,6.558533762594462,45.03,42.89876760586225
2020-09-11,2020-09-14,3,10.856586073229096,49.93,42.58318316654272
2020-09-12,2020-09-13,1,6.558533762594462,45.03,40.94346575694582
2020-09-12,2020-09-14,2,10.856586073229096,49.93,40.73775873883943
2020-09-12,2020-09-15,3,1.5116037705435832,46.64,39.13060788727515
2020-09-13,2020-09-14,1,10.856586073229096,49.93,44.59465179141716
2020-09-13,2020-09-15,2,1.5116037705435832,46.64,42.77076434609014
2020-09-13,2020-09-16,3,1.811640452749979,42.25,41.094736440213566
2020-09-14,2020-09-15,1,1.5116037705435832,46.64,47.80629475275247
2020-09-14,2020-09-16,2,1.811640452749979,42.25,45.84729718885045
2020-09-14,2020-09-17,3,1.2177677171873278,40.02,43.90858849015216
2020-09-15,2020-09-16,1,1.811640452749979,42.25,44.746541912715294
